decimals,volume24hUSD,price24hChangePercent,address,fdv,liquidity,marketcap,name,rank,price,symbol,ts,volume24hChangePercent,logoURI
9,1554.0994508652177,2.1414613555187803,ExBdYtURRdYonEW3BRLR86EhWsHm3KBEtf9XZwMYCpSv,15692.94756570819,4570.900137669859,15692.94756570819,paywise,766,3.1476695234509294e-05,wis,1741096804,-60.26099756743596,https://gateway.irys.xyz/wVDLo-P5MWgV6MiAYboFwiecM0PiQz_193nTzFcN1Gs
9,3116.1102710000014,-2.041349231517273,9TwRjhfBzScumgqecWhwM16mGY6cKHTyhga3EBNumvd9,1269848.7243064195,17506.131184742568,1269848.7243064195,Nion Token,765,0.06046898847613749,Nion ,1741096804,42.06400412540109,https://gateway.irys.xyz/dxfA5D1-N2uElSQuKraFcBO957SRa4M88fP4RPm7TcU
6,4239.400889007498,-17.91099377027128,9eukJtcyAP6VYfyEcNmi6x58RJGBG9ykKrxyvgtspump,3815.6374065945647,3816.2868402441923,3815.6374065945647,shake your head,764,3.8156374065945645e-06,SHAKE,1741096804,,https://ipfs.io/ipfs/QmRBAPA2ENiCFbVUeFBrCpZ3jCGmnjQUWro1unAZtYST9T
6,4654.038937456811,-21.6962952906174,4PzJ96nPBAkX94MfwSzCaPaXEFWREEw5bMVS3shzpump,3818.8572888630742,3818.9320788118443,3818.8572888630742,your SOL for this coin,763,3.818857288863074e-06,tradeoffer,1741096804,,https://ipfs.io/ipfs/QmdK29e1MiTHbk7aTpRJZ7HANFnZyMscuoTqEpiY9kJR84
6,963.8481537053315,-5.000485702509956,Ddf3hkvQjCwYjKXnoQyRGnBw59h3E2yDSG28CbmKqvQi,13549.865739329956,12368.78521236946,13549.865739329956,Pack it up bois,762,1.3561969396648114e-05,McAlon,1741096804,-48.34890774292162,https://pump.mypinata.cloud/ipfs/QmZGFGEbuha2NoTUwWi5CTvLhMUjEptvRWvKFThW3xLmkn
6,477.8650640256507,12.027610558534683,MERt85fc5boKw3BW1eYdxonEuJNvXbiMbs6hvheau5K,171016.35771021302,7413.669799160961,171016.35771021302,Mercurial,761,0.0003037727538318926,MER,1741096804,331.8973607190913,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/MERt85fc5boKw3BW1eYdxonEuJNvXbiMbs6hvheau5K/logo.png
6,1346.3868054260597,-8.8917262848158,6P7GPj9vQbbJYPs4DywCbAT3EvZ7D5CmXzFzkK3jpump,12365.40378314926,10486.18266877203,12365.40378314926,David Sacks Dog,760,1.2379126249321794e-05,Gus,1741096805,-82.05966299834824,https://ipfs.io/ipfs/QmTNxf9qYqNjYN5WK2mntoLZrDieGxGUEmA9ejLq14gAyp
8,7017.616613429756,-7.489764347688888,E9aPbhb5xRVGP2L6qJixfJC5qWAzECpUFUxnGx3wUiND,134581.40610725046,127985.20385475605,134581.40610725046,Ice (Wormhole),759,0.003918447869581321,ICE,1741096805,-65.49505343657232,
6,4468.192249722329,-5.427541205314353,7nbH2WYJ7azwg92ZdhZUfT2SwtqT8s8tG3A22ZwZpump,4121.122220426576,4113.1427402025365,4121.122220426576,PWESUS,758,4.121122220426576e-06,PWESUS,1741096805,,https://ipfs.io/ipfs/QmaXgbSbyrSmCEgjqnw3NBYdvfTkqQqo9dcG5oVoEroL9q
6,19323.313826092894,-2.8582062665391863,9khM38HewHQ8g35ze76otismcBT6iHMERAox7cFSpump,3911.0579236747867,3914.2846514662942,3911.0579236747867,ratwizard,757,3.912631174611955e-06,ratwizard,1741096805,-100,https://ipfs.io/ipfs/QmfHuwau1Q7MvfNo3JxAcN4H5zzhFwfoeM8RNRErcokCKv
6,3496.6665262444512,-1.233873746928636,F7w2wa8UJ1Ffk2rtU8FsDDUvi2GghrPysLKfiE5gpump,3785.135082964536,3814.6444874016124,3785.135082964536,memeophilia doctor,756,3.7851350829645363e-06,National,1741096805,,https://ipfs.io/ipfs/QmaYYSW6LWhzotp2nLdXr8pnmNkBe7mcmGH5x5PgXAAjEH
6,12446.087758819142,-0.7085294765926411,HBV58vtGSRWDppXpaER3KCRU2SyH5Z9YPTF92PTwKvzq,563912.978044535,63482.7580193609,563912.978044535,Just Kira,755,0.0005639144283141112,KIRAI,1741096805,-45.46694372947241,https://gateway.irys.xyz/4mzsoST5oW9YqeUxqQgFhVHCKCntQGsC56KS7ijVS2tC
6,18123.377131697358,-3.350789362887466,HPm8WSk5pYCLsBXg88dQfBrbw9R6nGBEbFkvDuztpump,3861.440241198398,3861.624318508744,3861.440241198398,rvls,754,3.861440241198398e-06,rvls,1741096805,,https://ipfs.io/ipfs/QmfP6PFea7KFJkCBNVeYqzYgfV1kaZ5H2scqEF291uwGwZ
6,8105.553896466924,-0.2051234666632436,9qqHJYaHfcqJUXwFEq8EWfJJNFpfUHbanLktUJoNpump,8302.401747823074,7351.436752233847,8302.401747823074,Official_SpaceJunk,753,8.302401747851701e-06,JUNK,1741096805,10214.68888106549,https://ipfs.io/ipfs/QmaeRchN4HenaWXi48itvzJZ6CJj2sZ2eGyviRjiicTUBm
6,3169.8764229496087,-3.3077838548367082,4ugERE7HUD2PLSFFT4iWYcQjUTveKD53784QQyxrpump,3794.6731035788243,3815.6748900363573,3794.6731035788243,YOU SHOULDA SAID FECK,752,3.7946731035788244e-06,FECK,1741096805,,https://ipfs.io/ipfs/Qmdgym1D8SmyeJQ3e2akrzwPVfLJzt7juf4TcP7XNQNeW6
6,5118.87583130782,-7.2405222763427135,8GpdAK4SBqYBsujrgKLGEthvGewKrHDfVmAwFFE5pump,3862.6975852572145,3863.0227290219095,3862.6975852572145,fwuck yu,751,3.862704053802187e-06,fwuckyu,1741096805,,https://ipfs.io/ipfs/Qmc6MV1futHLytDmt5pCzdz8EXSihBQ2F4zhHJaRzUmtYn
6,5550.9783265196875,47.849870438675644,7GWdDhfuoFSKuWpsgXQx3aSQpPPavNEzUHh4X1nupump,6078.025739406224,5789.974548950048,6078.025739406224,CC WEI CEO TSMC,750,6.078025739406224e-06,CCWEI,1741096805,,https://ipfs.io/ipfs/QmcuqZP1dZSeFLZjrY3UXKVo39gVZUXBCVPm1VDbzHhcAv
6,3130.3071133937933,-5.873937489812099,GRoygUTTBp5Fanumrveed5HagA2WniDyoZvyZgbSpump,3834.788265308336,3835.8835029708102,3834.788265308336,A Sowd Fight,749,3.834788265308336e-06,Sowd Fight,1741096805,,https://ipfs.io/ipfs/QmUSRFwV5GApjk9zPA5DJmuPvjGsFLFdwJAZAbzL6poPpa
9,2904.277432660565,23.865090635106483,7q7K6EspJbyZ1kdkVJi8LqByFTiAsngPMJsLqVeU75qF,31996.49030666801,14741.900551393814,31996.49030666801,Payback,748,0.0015251959290383762,PAID,1741096805,102.61022889841023,https://gateway.irys.xyz/XkLLwGecf4v9GlwembCt93GSdt9CQ4l2o1ZOszYOPJQ
6,1802.5655659149793,-8.243478843250694,AJ7yKcgNr8mDdmVyJXKD7x7nDau6e9bM3bvWHzkmpump,3899.637641754369,4395.274040769804,3899.637641754369,Orange Clown,747,3.899637641759676e-06,Tramp,1741096805,,https://ipfs.io/ipfs/QmX7rPn2f43bZnWjwSYGzgsyuajNKJ3UUESyG1nGdU7A1s
6,8452.023757832516,336.3292346467491,CYn3kN1kXMeLxJf1uyuMTNM83YYeEQcRpfxFV9xfJAL3,1226701.2040545465,58591.12079319179,1226701.2040545465,Unknown,746,0.0012267012040545464,Unknown,1741096805,,https://ipfs.io/ipfs/QmUS79ZM3L8RxTbQya6j6PjUagnWudBhmU1zMBjuHhhCRG
6,4239.898221415649,337.6369896286967,CojwvUUxyT7QXRC6N6pe1CEoWxRK62w9y189yh5N2CpK,1230197.573721988,58707.81738623896,1230197.573721988,pwesident,745,0.0012301975737219878,PWESIDENT,1741096805,,https://ipfs.io/ipfs/Qmf77EEriN429FjbqcsLVmT6hFVoPSLcGUoawx7pFbfWHp
6,565.008164031793,-11.628522994266323,HMrkMHx9wMbohcxyxr44riRByUDNHaFHLKi78Ngtpump,3756.461705064033,3756.262084305476,3756.461705064033,cz with his dogs in peace,744,3.7564617051243206e-06,InPeace,1741096805,,https://ipfs.io/ipfs/QmWb6jZan167vGHqSpE17YwbrwhB1evTyi9HC8ihBsvwVP
6,7179.933496239448,361.2568188179693,8NhhkSFTcww6zZ1BgVop1oKCwRnyiJNdRgGSUkwGyuaD,1309237.281039261,53499.25450246484,1309237.281039261,Unknown,743,0.001318093890296495,Unknown,1741096805,,https://ipfs.io/ipfs/QmTfkiHQRgmFHorfW6JKyhvHdfjduyqKBbpX4JyCtxWriL
6,3334.0087121265565,28.56540574881783,2M3kUtXNhpWTpqakq5efKsfzzwfPe4GYUqvRhSEkpump,5535.086374709554,5353.643069389417,5535.086374709554,No.1 Disney Bunny,742,5.535086374709553e-06,BugsBunny,1741096805,-100,https://ipfs.io/ipfs/QmYRcShrJtfEHPgj8kfsKQSNFFJGK7k8iJM4NB2PeRHLwB
6,4429.476727461201,-23.01842370126583,AcPAAQi6BNg6twYhfmDmVdVvg7Uwcc2ixv2kNZn7pump,3897.4109129324215,3820.4233356827417,3897.4109129324215,NO MORE ERECTIONS,741,3.897410912932421e-06,NOERECTION,1741096805,,https://ipfs.io/ipfs/QmQP3Mv4fkfGpyDSE1dxdEMrCsQtArvD9fRZDXLz4ZQTTT
6,1504.984017452085,-8.831604347701834,D37pViMmBtokxcBxPXHD8g2ZhshnkBEK79XAvCmfpump,3843.9653848832077,3901.621823800523,3843.9653848832077,PWEASE BUT BALD,740,3.843965384906994e-06,PWEASEBALD,1741096805,,https://ipfs.io/ipfs/QmQBZ4sN8xxWYYeJQsiwrEZVJKDTbWLsJjMqYyxpxYnkmn
6,769.5204593948893,6.157620165264716,4KR9LaD1rt5zEhSCN4sh6zKiXM8q8A8kyUycC9zMc96c,4031.362447643812,3995.5668066931403,4031.362447643812,OXIS AI,739,4.033256751079662e-06,OXIS AI,1741096805,,https://ipfs.io/ipfs/QmTEXK2rm1KPjdZxAmshUhM72JRESvwkALdpGCryhUfpKq
6,5632.931919183033,-7.734022845527959,RsmPtdtm2e6iT8nubEUQLfZHzZHNcJ2FTw5tZ3Vpump,4364.687746291025,4346.044540769515,4364.687746291025,LENS,738,4.365093906186302e-06,LENS,1741096805,-91.77447918443121,https://ipfs.io/ipfs/QmbfHrPAiAv4JUgUTN5VmRWvaZvpTBcexjS3NiYXvgwVSW
9,2719.0746985018923,0.8593012282979563,5UiAZBVPKdaiw8mMVB5GLpEynpWRWLWyGTQruzEnRv2o,193655.71299040914,29930.93745097003,193655.71299040914,PLTX,737,0.00019365924229010941,PLTX,1741096805,-65.5663200171191,https://ipfs.io/ipfs/QmVJXqXvFQErA9H4PCuApScfQrPjziBrXpKfy4ZHt4AFwP
6,4091.3548822531575,7.989930099285402,MEMEo67vpBz4nUC28uwVWfWvctcVcD1PCgjtrzAXh4f,38410.05082951842,26082.003599996468,38410.05082951842,Meme Economy Simulation,736,3.847411978631542e-05,MES,1741096805,1349.6480803047534,https://ipfs.io/ipfs/QmcUrNDdrYB4sC4RzNwVinRhCgHKa262hnPYqjy7buj4Yb
9,11571.676730430012,-99.87909725230134,donda6cbnfbrnYt3xycAj9Hh9y1fxaShzB7MKrx8xoS,46.40862981284352,1543.3912655677316,46.40862981284352,Donda,735,4.6444598129182e-08,DONDA,1741096805,,https://ipfs.io/ipfs/bafkreigpg3smu4zfipc4jlpsblv6isiy3zwfwcrsudovxbvdlqxwxevvne
6,21401.619667930365,10.199803336654881,6qq1JC3gWzMCTpbSAhRhccBoZMNtYhPyY2wMKYqypump,3485.546413458741,5386.732829196108,3485.546413458741,Buy $100 worth of trump ,734,3.5006446739377863e-06,Trumpbill,1741096805,194877041186399450000,https://ipfs.io/ipfs/QmR4V2t9FWKeBvAe3KvMWgpddHZSRgETeyDPasbqz7QEgN
6,2292.9736342924252,-7.96394860142989,3sHBChDTdE9QmLPXuZRsqprHUm7u5R4EP6kaQa1gpump,3911.4701180812094,3908.961571511316,3911.4701180812094,J.D. Vancebot,733,3.911470118152613e-06,VANCEBOT,1741096805,,https://ipfs.io/ipfs/QmRxon2sAXTqcR1jNiGmnTtxiq1HBR4qqSmP1XYBFzBeRr
6,2467.089661639328,-10.392762725102651,29ktW3JsAhTUAbQGFDWediT1oEuE21w6sR3g3abhpump,3917.644530853426,4215.450900116464,3917.644530853426,Pwease Don't Fade,732,3.917644530853426e-06,PDF,1741096805,,https://ipfs.io/ipfs/QmS5cZzHeqc9zEU8Rb8m9UuLKz6Vizxih7QQPURGWteEKz
9,12069.831935611151,-9.157812719105276,APXsvXT37zZocsMtdzfgGrAFzYJJuwGYQCUzuHxwaW4i,581757.5943374487,200726.5928880406,581757.5943374487,Cod3x Token,731,0.13429360285166425,CDX,1741096805,-21.319133553697096,https://raw.githubusercontent.com/hyperlane-xyz/hyperlane-registry/refs/heads/main/deployments/warp_routes/CDX/logo.svg
6,446.4323348375549,0.9859490037094203,A5qoJwvYZMRYhQFYSczRduvc9VwWAXYSYnH4wVxUVRCs,17407.074094724885,3729.42234535202,17407.074094724885,MERICA,730,1.8193080443288614e-05,$MERICA,1741096805,-3.204913813888554,https://i.degencdn.com/ipfs/bafybeiehctzx2pcx6mvx6mec57apwqnf33lagyf47xjhcu44inlum3dvla
6,2566.097736685309,-7.824406731572285,7UkfJAzVXqKZGjj6xofgeEqcJWAJzq6XFouGPQT9pump,3816.710738178367,3815.2571677234064,3816.710738178367,Zero Cards,729,3.816710738178367e-06,ZERO,1741096805,,https://ipfs.io/ipfs/QmRidtsGBUZdfqqUsnd2AFfqQUyw3DXqF5vzZpzFDi9WCk
6,6044.462351425167,-21.61044042879539,Bw4F3acWGV2K8eQmGY6QK1WkWxrKZAobsMdzAyzapump,3820.1662694061533,3860.031433721801,3820.1662694061533,wen bwullrun?,728,3.820166269406157e-06,bwullrun,1741096805,,https://ipfs.io/ipfs/QmWaEGZi9Q8caHhvzsAsz23PtLckEfMqvdg7gDoYDZJ9wo
5,906.674433411087,-9.406077062979874,FLUXBmPhT3Fd1EDVFdg46YREqHBeNypn1h4EbnTzWERX,5090844.02064278,2956228.3928245003,5090844.02064278,FluxBot,727,0.010181888762150867,FLUXB,1741096805,-56.84530641067823,https://bafybeiakyhwwesdvxpikjn4kyqddira3hjpjfcn26ycrrezt65bfa7r3gm.ipfs.nftstorage.link
6,202.79517199767818,-9.467496628955113,2AVedXwKfVsFp1mfS2wYvW6U4DJoLkMUuZYYxZGkk4P8,2817.0397997431805,5140.683031514,2817.0397997431805,TUNANI,726,2.845837164233868e-09,ALT,1741096805,-41.053634358687525,https://gateway.pinata.cloud/ipfs/QmUubAr2carGdNUuEhYuDsYjbpxjJ5aTe6965KvKyYdDjg
6,2007.8605710553634,35.324498846209416,6q8c1Sh7qjfkuYBNSuVV1nMsFALPxH9UdeLK95f3pump,5282.26992571306,6455.528395987121,5282.26992571306,Trade War,725,5.286553987251597e-06,WAR,1741096805,364.37025739907176,https://ipfs.io/ipfs/QmQnje8evSHRxn3mKUt6jSDQs7enLtHamZv3Jmhov6RMun
6,8481.617995225924,337.2423817645564,HZwQ9kBVxfEc2tXoJ1CkhCbjkHkxDRFJt3m3SyyWdnT7,1230686.5207818996,58732.53825841319,1230686.5207818996,Unknown,724,0.0012306865207818995,Unknown,1741096805,,https://ipfs.io/ipfs/QmaZkFZXnagRHyDDmiPuiaA1ffAaT5xfAvcHtKFjGhMoUk
2,79.54003443823527,-1.2426067090964956,FbUy1NubUtCfoif7TAr6wAtJVJFapYUVWxRGmUwvKNyS,111790.94566673953,8190.9841375436245,111790.94566673953,𝝠ndre's Fleet Share,723,0.11179126203601109,AFSeX,1741096805,-35.65553812023173,https://arweave.net/l5d0WrtUcpUEqwknqjvxlo2QyGryLL3SDsRbigT9HA0
6,4628.357591055694,-11.502702749336452,2PH2tZj6Athae8bfYskQ1AATuJfHd2ezSuRu3jcepump,3823.3194198269407,3823.4578926934346,3823.3194198269407,Potato Pepe,722,3.823319419826944e-06,PETATO,1741096805,,https://ipfs.io/ipfs/QmS8xET7yohxgmxCYqPPwHucAkvpSwHM3GBYgV2Q6E9Sik
6,4850.706207590072,-16.731894897268862,8qDCuTYq6JTC7CZtgvH3AUsVYVi7Qcd3G1EVHkm5pump,3818.3825534160696,3821.972790920744,3818.3825534160696,Aped Too Hard,721,3.81838255341607e-06,ATH,1741096805,,https://ipfs.io/ipfs/QmbBhNjhw2Q8r1ANahN6vDhyyKvFjFFrafPuyt1P4Ueqgc
6,4066.890996285942,1.0623161349504693,3UmhxsHvh35zeDtKazW4w8UCcBYq3qXuFDkcbxNQpump,43853.68870213805,25866.008693130843,43853.68870213805,Unity Software,720,4.387687877508358e-05,U,1741096805,71.84534646290216,https://ipfs.io/ipfs/QmdDMP7UAtNA7nKMzbZgCYVSdUtfFz4iRsu5Jz56gQ5cBx
6,1142.3814371521066,-9.808899535534042,7nFvyQr2mwHLjBBECj3MsUxeAbP2D89p7Tx6bQtBpump,31770.6406215815,26313.644733811754,31770.6406215815,DOGE MASCOT,719,3.191605433956479e-05,CHAINSAW,1741096805,-23.160025827190143,https://ipfs.io/ipfs/QmRz7a7Pvp7CJE8WbfG899Ck8Wb8Zfkhw6GLP2ytfobh9s
6,14044.10051823662,-2.0338816455393918,7oY5uWaaqT1rsxm7vhtUVvugDv8oCfYY7MyFNrGJpump,3937.1439617174337,6464.079395035329,3937.1439617174337,Kraken Exchange,718,3.940306245438145e-06,KRAKEN,1741096805,256636.035251976,https://ipfs.io/ipfs/QmT6t8oknZsDgKDvwBUUGfjvckY9uAw5tyt3B3tDeY6jRh
6,6448.171449993568,-4.29698415411553,72MQV8KUn4PTnCzJJZpUaW2RtXZoq2CynwpvumBqpump,3807.210868656792,3896.809068760333,3807.210868656792,The dip of the dippity dip dip,717,3.8073675509939457e-06,TDOTDDD,1741096805,-100,https://ipfs.io/ipfs/QmZYThRVFoiey7PLhfAPZK3gaeNyDqoDziJpBeCGXupHFb
6,151690.5738151343,-0.9683216536365795,EztccMrYjvxcyG68CSPWXvZddGQUBQ7hp2ymU7L2Eksc,3414.1340354558142,5113.4114697904915,3414.1340354558142,$250,716,3.414197925097799e-06,$250,1741096805,,https://ipfs.io/ipfs/QmV8gznZEfFW76qk6cipDzVjRkKjVeXckEbKcXmaiFsK35
6,5235.812015356378,-11.2910437686953,9L4gHUdPtYKPYQWS5edKek4eCgMuFUzK49EWdBCjpump,3894.864518155093,3982.2307053614554,3894.864518155093,SOLERROR,715,3.894864518155093e-06,SOLERROR,1741096805,,https://ipfs.io/ipfs/QmVqKA8PvrwMPqv5ZH7t2rwtkKUzX79u7xQ4fXvYWhj5fd
4,6640.314542387539,5.796541624106143,8MnbNnYARJEZUJvetcL3CF6BdpEVj9M2TSJBjjjEkVJh,1100.8005507227658,1951.9100224704562,1100.8005507227658,BUCKED LEFT,714,1.100819678119833e-09,LEFT,1741096805,,https://ipfs.io/ipfs/QmbYmWGqf1z8NXe4whWwr4XJP7aoTfDsDgmC1ZMaSjqg4n
6,3505.6889629195266,-1.708927500592315,C6QrL8CfWcno1EJUhxcbXgqzmLfLorAwPZaB2xfopump,3840.9308562082983,3841.604010167356,3840.9308562082983,ailiance,713,3.840930856208298e-06,ailiance,1741096805,,https://ipfs.io/ipfs/QmPf2ZayfBL7iuzyk377MnZ5QC2oX5Gmia73e7D3Cq7E59
6,5485.905009018856,-19.338370698292593,EbHdk2bgVNUiTZFbURffp8vw7cnXMLGFV6zdgGCtQFEr,3886.383920533379,3859.9974795851226,3886.383920533379,Bosley,712,3.886383920533379e-06,Bosley,1741096805,,https://ipfs.io/ipfs/QmSwpiG3JfxSdMT53HgpvoATo3kTcywA8ha5ZYSq915TJc
6,3603.948761217409,-2.1033735974832437,A2ocsHuajWMqjRrRUJZ15G92QkBhCFdouzDnUZ2wpump,3811.377107526839,3923.3219973027803,3811.377107526839,smol pwease,711,3.8113771075268394e-06,smolpwease,1741096805,,https://ipfs.io/ipfs/Qmeta9oddoKiQzQQHMyen6sXKuWxmbJmAWLj4uVcAWBcJQ
9,1481.4603530485138,52.11248937976982,5LzUp59vrbcWVnQKgvPw54DsXB1XT6zkZ7Xtvw3XQm6D,1191.7146809104113,1884.4055248837205,1191.7146809104113,Unknown,710,1.1917146809566035e-06,Unknown,1741096805,,https://gateway.irys.xyz/Xt9wsscK1LWR60a0l363Q0vT_oLReWn9VCLhh79Z-Wg
6,1833.7222519127758,-3.8751685105217777,EgqCDsZViK6T1dHcAgJBVftc9Cd4AqiRiHZWeHyQ84LG,244297.81563648453,13603.899747989706,244297.81563648453,Libertarian Dog,709,0.00024429804186350463,Liberta,1741096805,3432848.654395269,https://img.fotofolio.xyz/?w=30&h=30&url=https%3A%2F%2Fbafybeic3vhivzo2bsnccs4t5aw5557sa5yjnnznhrag4em5hd6g6cic4qa.ipfs.cf-ipfs.com
6,3772.5987599927657,-15.454623050425928,7cDCBa8qrLJ7dPcjzA6QJ5sA1CEzmdNsKn7euYgKpump,3797.7376747525987,3797.8757297280304,3797.7376747525987,ERECTIONS VICTIM,708,3.7977376747525987e-06,OneSun8353,1741096805,,https://ipfs.io/ipfs/QmetW4wheCy7dzwbBNYiPDNoRz2o8Q4TmWTBV95DVnyHS3
6,11702.820025840912,66.44946758640363,9e9VjRMbRCWG6CWu2eYgPJrHfCauGBoPHSfD62UeCjqK,3181959.4357346105,16698.871770507933,3181959.4357346105,Nomad on SOL,707,0.004322206440038265,NOMAD,1741096805,-47.92692074457979,https://ipfs.io/ipfs/QmXAYXTx5jpkaMpQjycJYaQcoCpZogrw8Z3RQHbbehQrvE
6,1068.0143425894573,-0.3651973819869493,5QqbSdLCTfjZ9Xm4Fnru28Vk8khGEFVJWnDG8p3jpump,3798.9003610924296,3766.4497731682586,3798.9003610924296,BabyShark,706,3.7989003610924296e-06,Babyshark,1741096805,,https://ipfs.io/ipfs/QmbKXwBwki9M53p8UWds9rwdQ4GteaefGcMp5cJL2b4ZRV
6,411.51881859084074,-8.175281756108978,EJEYbtSvimgCUiJJXUkafJHak4Vag6yBqY8MDFJ5pump,3741.379453657564,3947.2867156431967,3741.379453657564,PP Vance,705,3.741379453657564e-06,PPVance,1741096805,,https://ipfs.io/ipfs/QmanNZMbQ7v9Qwyf3rL511C511UPQxHCqUXoFBRxtBHz9Y
6,2079.619799684225,-15.122038188279843,5xC96iBKF8pcUJGLH9qchxkokppJSEkj5BGVAUmSpump,3829.2533800165043,5064.564360723903,3829.2533800165043,aaa monkey,704,3.829253380016504e-06,aaamonkey,1741096805,,https://ipfs.io/ipfs/QmQQqGKt7EcjgdR2ToCCdsnL9TPLxLKfGAUBDiB9FSFvRc
6,13275.022473109751,315.68944580923807,C3t4z5syDQ4KJyGcqNRHEwMz1qppG1vTHMV8rKBRBB5T,9919.098987688252,2248.028575670718,9919.098987688252,BABY R10,703,9.919098987688253e-06,BABYR10,1741096805,-7.129239768506297,https://gateway.irys.xyz/9qCdvqf6AiboZMqHg5CsoA8UNRRT1pTSTY4DxpuKE6qs
6,8481.479927449476,332.4143254244783,9hPUH6YQFHnHg3TAZx7wtUVJTid8orLeMKWrwzv4VCMQ,1220613.741536379,58295.20632177685,1220613.741536379,Unknown,702,0.0012206137415363791,Unknown,1741096805,,https://ipfs.io/ipfs/QmZRukRDgAw6uoTgRxFbLVAAaqRARbjUtRjW9xgZPUG5B6
6,6026.872152209538,-0.1389933530563917,5YqW4oL7PAWJmvK6fNP4mkdJWfK2p232gzg4VjvCpump,3846.3404057056664,3847.357870055208,3846.3404057056664,YOU SHOULDA SAID FECK,701,3.846340405705666e-06,FECK,1741096805,,https://ipfs.io/ipfs/Qmdgym1D8SmyeJQ3e2akrzwPVfLJzt7juf4TcP7XNQNeW6
6,5278.338118092447,14.856519181859781,HnRaZ6Rnv5Km8TDBFt5bYWqzjh4AWSDYENuVXJHtKcQx,5416.725923490539,5245.8676003968285,5416.725923490539,Sol Wipes,700,5.416725983074557e-06,SWIPES,1741096805,,https://ipfs.io/ipfs/QmeU1JoHRywzGwSQyPH6u4XsNPggUZ2AmswNsx33AQrW2w
6,2443.0439138799716,19.267831606478985,6jRNfEvvf6xV392xK12QbYS56eTEffUmQgzFtPcypump,5494.6500909388515,5338.03426541872,5494.6500909388515,believe in something,699,5.494650090938851e-06,bis,1741096805,,https://ipfs.io/ipfs/QmNeat8WAqt7XQQsgTa4jQhe6iSigCoqExrHpGswaAM5WB
6,56.12877317366731,-0.7278995254627643,8JHFgiQEnZpwMFHTymhVRyBAnwoYyQtBCEXvyGSeV28N,999034.9420962578,2938.1741019742303,999034.9420962578,Sazalem,698,0.009990350654886472,SAZALEM,1741096805,-52.58254681870342,https://ipfs.io/ipfs/QmevjzMTRnM6bK2RJiEzcnCZP6G4NcaetbUKJ6XK7bWGKB
6,5700.374831708172,-29.457856977987113,B9K6h4jLnmoxRuwEF2YqtkTjabWAEv1hdK34aSG2pump,3780.6004041158544,3802.4305045529677,3780.6004041158544,PWOPE,697,3.7806004041158542e-06,pwope,1741096805,,https://ipfs.io/ipfs/QmbHbfxyfme5xSKwQupeBzsfngFCzRJpe5CWi5WBqynaWu
6,7214.560845427182,3.205191821464287,7A5TGhtCp8k8UzScoNSEKjbpRYVGJscBMyaHGEXapump,4018.8777328438227,3987.051583606272,4018.8777328438227,Most Popular Monkey Worldwide,696,4.0188777328438226e-06,George,1741096805,,https://ipfs.io/ipfs/QmRm7iHa6FWmvGyEGs2kJz7fANok9zPraQmmPvis31R35H
6,3538.367749621425,-12.753717708213166,EDRZGPibViVaqXw964F1359p7CWtpbnWPW4uXu9tpump,3822.4511881351787,3967.888453233481,3822.4511881351787,TradeGPT,695,3.822451188135179e-06,TradeGPT,1741096805,,https://ipfs.io/ipfs/QmaybhvWitDStV8FbXGj7hi5nWHv32aApHnQwZgYJaJBYM
6,7154.991340660993,-2.223872828667411,EsJbJnsjU6NA8f8bPRknjmNmbCU2fXjKQ4J8LMDZpump,3835.2550312521403,3835.6757076842446,3835.2550312521403,Pwump Very Early,694,3.83525503125214e-06,PVE,1741096805,,https://ipfs.io/ipfs/QmcTNaoxhr8AL4f3PxdqwcQMVG8e9k8qjot1vDrL8tnZue
6,2281.996349941713,-3.8970896474132477,FCDeBJ5Rv9TYhwxDLN6onFpndLg1V1R1gT1KpXknqYY6,3930.1688582288325,4099.224127969805,3930.1688582288325,NachoMoose,693,3.930168858228832e-06,NACHO,1741096805,,https://ipfs.io/ipfs/QmVGesr3opau8QoredA9wZtKnMRMznt2YCd9x4GyjRWJsE
6,660.9723401713264,53.10601030904482,EbWb36q4mP1CsPa8BMyZMC2tv7kVZ4tPZp3Kjn5mpump,6549.90264193125,6697.57779034029,6549.90264193125,ALF,692,6.549902641984796e-06,ALF$,1741096805,,https://ipfs.io/ipfs/QmaEXuc2291p7J5MuE3PsbrLVkyiBD7dDH9vRcY7NNDBz5
6,1497.0751312092525,-6.442014211364999,WtHbXVgeodEYdQrdF7PhiRimshupALYhZVsVhuGpump,3755.478505562796,3755.691060836868,3755.478505562796,this can make you rich,691,3.755478505562796e-06,can,1741096805,,https://ipfs.io/ipfs/QmYDzzy7xMFVTmsL9gzKKeXCb4NmwcGgzY9AsvMEzaqBvc
6,4846.037342322974,7.611117876019479,4wsYtF5pzyRyS9DFjsQXWNYLMvbHnFeDMwyk8FnApump,3618.514113267738,5931.936937416742,3618.514113267738,Greed3,690,3.6207149502478483e-06,Greed3,1741096805,-26.35629238450677,https://ipfs.io/ipfs/QmVMyqgeoG61cLcfrdHNyCbTRVrusp7EYt5qdLSupmr5qn
