Date,Dex,symbol,TokenAddress,count,lowPrice,highPrice,medianPrice,lowAmount,highAmount,medianAmount,volume
2025-06-26 00:00:00,pump_amm,WSOL,So11111111111111111111111111111111111111112,6216772,0,146.5638544364959,0,0.0004555305795867921,1177.308292203417,60.841235165067786,2734111123.3112783
2025-06-26 00:00:00,raydium_amm,WSOL,So11111111111111111111111111111111111111112,1456772,0,145.27107782068578,0,1.5974991111755372e-06,439.60653711569324,0.0015699753999862671,166389092.7653627
2025-06-26 00:00:00,lb_clmm,WSOL,So11111111111111111111111111111111111111112,1120295,0,167.34802486008454,123.86926446469994,0.0014429835566577912,15268.79704524211,174.89030325967605,1673943271.9377172
2025-06-26 00:00:00,amm_v3,WSOL,So11111111111111111111111111111111111111112,872910,0,161.65809468560485,0,0.0014906567307075502,2993.3753739129615,58.009529315419975,328884311.8806076
2025-06-26 00:00:00,pump,SOL,11111111111111111111111111111111,759793,0,0,0,0.0012088618339656833,309.0895408640142,8.055088709012399,43443041.95217566
2025-06-26 00:00:00,raydium_cp_swap,WSOL,So11111111111111111111111111111111111111112,718559,0,146.4398172069655,0,0.0014089515602005004,3801.3017783558716,67.85821020584777,625541726.7198952
2025-06-26 00:00:00,whirlpool,WSOL,So11111111111111111111111111111111111111112,392909,0,153.75127629702027,143.15830538434275,0.19481418685062596,7005.772928395202,100.72750897017833,425070946.11346453
2025-06-26 00:00:00,Solfi,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,366799,0,1.0061150718425798,0.9999296918794742,3.979786432482004,32294.74503421531,693.2948168227781,1918366952.2968502
2025-06-26 00:00:00,Solfi,WSOL,So11111111111111111111111111111111111111112,279403,141.68913733266186,145.76139492194102,143.55768284231686,4.264448156687365,33646.93691307705,1483.4882965599973,1782862108.962614
2025-06-26 00:00:00,raydium_cp_swap,,4QvVzhTaAQDH51TRBEL6eX3f3Wvte9g6jRK2iSPebonk,200984,0.000207134645972293,0.00178440041044654,0.000749664552774483,0,0,0,0
2025-06-26 00:00:00,lb_clmm,,4QvVzhTaAQDH51TRBEL6eX3f3Wvte9g6jRK2iSPebonk,182840,0.0002771689368686491,0.0017621506951493854,0.0007753573403927929,0,0,0,0
2025-06-26 00:00:00,whirlpool,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,178745,0,1.0079319530873272,0.9996776444544166,0.6081926530531407,9639.809844220315,178.8327807083516,255692982.04779324
2025-06-26 00:00:00,raydium_amm,True,7BrYMMhPvbcoaWGpMwQxka2nzMBwR1ZpkdPiDou3fT19,174305,0.0001364583479801666,0.00018366894391604218,0.00016536706074703924,0,0,0,0
2025-06-26 00:00:00,amm_v3,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,146575,0,1.009751604524416,0.9999440777183933,0.2968582772796244,4298.529310158989,178.81318921944242,159092517.82850772
2025-06-26 00:00:00,lb_clmm,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,138768,0,1.043420799255533,0.9999468261402287,0.009771658135816458,12737.667256379367,105.96549677560833,239749082.14899713
