Date,Dex,symbol,TokenAddress,count,lowPrice,highPrice,medianPrice,lowAmount,highAmount,medianAmount,volume
2025-01-08 00:00:00,whirlpool,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,206378,0,1.0105673789619545,0.9978078802081174,0.022094597293797136,3619858.8080006717,767.4696829818448,147995955341.85614
2025-01-08 00:00:00,raydium_amm,WSOL,So11111111111111111111111111111111111111112,19577564,0,205.18849626908099,0,0.0006105460009212496,13332.18081795462,379.4284273927534,41929833336.369705
2025-01-08 00:00:00,lb_clmm,WSOL,So11111111111111111111111111111111111111112,10240694,0,208.01924137793225,0,17.046658092454017,16218.07630495916,1837.2587122646323,36300473763.580086
2025-01-08 00:00:00,raydium_amm,swarms,74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump,938792,0.2924299764700728,0.3921654811502516,0.346497976085936,83.44690516948233,26530.992257159665,10429.48804319289,9163194769.957464
2025-01-08 00:00:00,lb_clmm,swarms,74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump,865896,0.28067809079622486,0.3920180059822699,0.34726514727778107,72.57153162478511,26105.450571319292,10255.072851101308,8470053810.883166
2025-01-08 00:00:00,amm_v3,WSOL,So11111111111111111111111111111111111111112,2797280,0,210.08455234486433,190.00721562010295,0.08095386219087526,15744.164038310457,1024.9291881631182,7675047090.13508
2025-01-08 00:00:00,raydium_amm,arc,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,469878,0.3172205266892455,0.3559394862145472,0.34026644089204405,98.99580759389949,17654.77263480289,6266.997709159205,2999430161.442869
2025-01-08 00:00:00,lb_clmm,arc,61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,451507,0.3159359473909808,0.35639117114740193,0.3399746033121478,60.33042777962243,17637.68746755033,6277.072266821135,2986913534.82131
2025-01-08 00:00:00,raydium_cp_swap,WSOL,So11111111111111111111111111111111111111112,430698,0,208.91871170371175,193.38821334107,0.10105280403460394,14746.465949951173,2020.6671628102072,1936188286.3687022
2025-01-08 00:00:00,raydium_cp_swap,HYPER,8vBMibwpn8wpfYKbQ9xqzodymg3LjmYec2tSNGRy23K8,197447,0.12308532434623934,0.15623244554803342,0.1437294793659834,46.312518094079806,15010.095277835391,8098.065499081973,1624561774.7368302
2025-01-08 00:00:00,Lifinity,WSOL,So11111111111111111111111111111111111111112,520535,193.77512759540926,198.83535335930412,196.8934297941632,1.009978746985627,14991.34140187038,560.7116319408755,1454925157.470047
2025-01-08 00:00:00,lb_clmm,SONIC,SonicxvLud67EceaEzCLRnMTBqzYUUYNr93DBkBdDES,317135,0.8682689235878791,1.4668409786865646,1.107023939554651,21.422501110638187,9294.355045019332,4591.161801746972,1430632869.4898484
2025-01-08 00:00:00,lb_clmm,HYPER,8vBMibwpn8wpfYKbQ9xqzodymg3LjmYec2tSNGRy23K8,139516,0.12136254708843827,0.1783465279523602,0.14346435111910788,54.502132145436015,12734.144609596791,8003.56304369413,1087102897.4653852
2025-01-08 00:00:00,amm_v3,swarms,74SBV4zDXxTRgv1pEMoECskKBkZHc2yGPnc7GYVepump,127662,0.2799662636957163,0.3893351086819625,0.3427356776517949,19.546338827531855,26971.30078823457,2005.8012838235582,1065813126.2186648
2025-01-08 00:00:00,raydium_amm,BUZZ,9DHe3pycTuymFk4H4bbPoAJ4hQrr2kaLDF6J6aAKpump,1582497,0.08223881813247808,0.13056674065357105,0.10092077373953609,0,7630.655282461467,0,1064449220.9977055
2025-01-08 00:00:00,lb_clmm,BUZZ,9DHe3pycTuymFk4H4bbPoAJ4hQrr2kaLDF6J6aAKpump,1342422,0.08166838277057556,0.13102753505877088,0.09982991918585288,0,7774.222714392152,0,1032500618.9356391
2025-01-08 00:00:00,whirlpool,WSOL,So11111111111111111111111111111111111111112,476799,0,211.13836516109777,196.68748583667437,0.01562887483885193,12432.87150288616,409.60093273583635,963831966.334734
2025-01-08 00:00:00,amm_v3,SONIC,SonicxvLud67EceaEzCLRnMTBqzYUUYNr93DBkBdDES,190036,0.8592157070308002,1.4768148872939761,1.0539511764047353,54.574137727656094,8959.45512547294,4974.740109943079,909521164.6762248
2025-01-08 00:00:00,Lifinity,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,388020,0.9909418144684342,1.0099649254712444,1.0006112693566003,0.24683366462956668,13114.338721893926,499.96402859687805,898847262.7852514
2025-01-08 00:00:00,amm_v3,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,442168,0,1.0307434530911128,1.0005726183536874,1.230855675995949,10387.260329368835,492.56374567431294,893638278.4841096
2025-01-08 00:00:00,lb_clmm,USDC,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,494230,0,1.0579819388567278,0.9996845345155804,0.002119030745123327,9963.799788098713,266.7845900885952,856787976.8938572
